STATION,NAME,DATE,AWND,PGTM,PRCP,SNOW
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2/7/18,7.38,1918,0.65,2.1
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2/8/18,13.42,13,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2/9/18,11.41,819,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2/10/18,8.5,1210,0.16,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2/11/18,7.16,1011,0.69,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2/12/18,10.51,930,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2/13/18,10.07,224,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2/14/18,11.18,1310,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2/15/18,8.5,1839,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2/16/18,10.96,1936,0.02,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2/17/18,11.63,1751,0.17,1.9
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2/18/18,10.29,931,0.35,3.7
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2/19/18,12.53,1342,0.06,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2/20/18,10.74,32,0.01,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2/21/18,14.32,1032,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2/22/18,9.62,343,0.08,0.5
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2/23/18,9.17,1104,0.12,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2/24/18,10.29,131,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2/25/18,14.32,1147,0.51,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2/26/18,10.51,2011,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2/27/18,9.4,1350,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2/28/18,12.08,1620,0.01,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/1/18,9.84,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/2/18,38.03,,2.3,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/3/18,25.5,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/4/18,14.99,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/5/18,17.67,,0.05,0.6
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/6/18,8.72,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/7/18,22.82,,0.55,2.5
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/8/18,15.66,,0.71,3.9
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/9/18,12.75,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/10/18,17.9,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/11/18,12.3,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/12/18,13.87,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/13/18,25.05,,1.15,14.5
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/14/18,18.12,,0.03,0.3
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/15/18,17.67,,0.01,0.1
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/16/18,17.67,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/17/18,18.34,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/18/18,14.09,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/19/18,14.32,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/20/18,8.72,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/21/18,19.69,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/22/18,13.42,,0.09,1.3
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/23/18,9.62,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/24/18,8.95,,0.01,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/25/18,14.32,,0.07,0.1
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/26/18,11.86,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/27/18,8.5,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/28/18,5.82,,0.01,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/29/18,5.37,,0.01,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/30/18,11.86,,0.08,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/31/18,14.32,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/1/18,17.9,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/2/18,5.82,,0.11,0.7
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/3/18,10.07,,0.47,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/4/18,12.97,,0.2,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/5/18,21.7,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/6/18,10.96,,0.21,0.6
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/7/18,12.08,,0.01,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/8/18,13.42,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/9/18,11.63,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/10/18,3.58,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/11/18,10.96,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/12/18,11.63,,0.06,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/13/18,9.4,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/14/18,13.2,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/15/18,22.37,,0.04,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/16/18,19.69,,1.57,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/17/18,15.43,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/18/18,14.54,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/19/18,8.28,,0.23,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/20/18,16.11,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/21/18,11.41,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/22/18,8.95,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/23/18,10.51,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/24/18,12.3,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/25/18,9.17,,0.72,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/26/18,11.63,,0.21,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/27/18,7.61,,0.54,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/28/18,7.83,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/29/18,10.29,,0.05,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/30/18,6.71,,0.2,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/1/18,8.05,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/2/18,13.65,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/3/18,9.62,,0.09,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/4/18,12.08,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/5/18,14.54,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/6/18,7.38,,0.19,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/7/18,8.95,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/8/18,8.05,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/9/18,8.95,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/10/18,9.84,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/11/18,9.62,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/12/18,7.61,,0.21,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/13/18,8.72,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/14/18,8.72,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/15/18,10.51,,1,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/16/18,9.4,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/17/18,5.14,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/18/18,14.32,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/19/18,8.05,,0.2,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/20/18,11.63,,0.08,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/21/18,8.5,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/22/18,6.71,,0.03,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/23/18,9.62,,0.02,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/24/18,11.86,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/25/18,14.99,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/26/18,11.63,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/27/18,16.11,,0.02,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/28/18,7.83,,0.06,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/29/18,9.4,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/30/18,8.5,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/31/18,10.07,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/1/18,8.05,,0.01,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/2/18,8.5,,0.01,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/3/18,13.2,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/4/18,14.54,,0.62,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/5/18,7.38,,0.34,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/6/18,9.4,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/7/18,11.41,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/8/18,6.71,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/9/18,7.83,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/10/18,10.07,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/11/18,10.51,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/12/18,17.9,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/13/18,15.88,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/14/18,14.76,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/15/18,8.05,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/16/18,7.61,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/17/18,7.61,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/18/18,16.33,,0.13,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/19/18,12.75,,0.01,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/20/18,8.05,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/21/18,7.61,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/22/18,10.29,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/23/18,9.4,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/24/18,5.82,,0.26,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/25/18,9.17,,0.33,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/26/18,12.3,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/27/18,12.75,,0.09,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/28/18,8.28,,1.16,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/29/18,7.83,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/30/18,7.61,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/1/18,8.05,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/2/18,8.5,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/3/18,9.4,,0.01,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/4/18,6.26,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/5/18,11.63,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/6/18,16.55,,0.35,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/7/18,9.84,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/8/18,9.17,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/9/18,11.41,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/10/18,9.62,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/11/18,10.96,,0.19,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/12/18,9.4,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/13/18,11.63,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/14/18,8.72,,0.31,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/15/18,6.49,,0.01,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/16/18,6.71,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/17/18,11.41,,2.68,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/18/18,10.29,,0.06,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/19/18,9.62,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/20/18,9.62,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/21/18,8.72,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/22/18,10.74,,0.17,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/23/18,12.53,,0.03,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/24/18,10.51,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/25/18,12.97,,0.14,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/26/18,12.08,,0.6,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/27/18,8.5,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/28/18,9.4,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/29/18,8.72,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/30/18,8.5,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/31/18,8.05,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/1/18,9.84,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/2/18,13.2,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/3/18,10.51,,0.06,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/4/18,9.17,,0.64,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/5/18,6.26,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/6/18,8.05,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/7/18,11.63,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/8/18,6.93,,0.98,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/9/18,9.17,,0.06,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/10/18,7.16,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/11/18,7.16,,0.39,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/12/18,8.5,,1.38,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/13/18,9.62,,0.29,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/14/18,6.04,,0.01,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/15/18,6.49,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/16/18,9.17,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/17/18,8.05,,0.2,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/18/18,11.63,,0.13,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/19/18,15.21,,0.01,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/20/18,11.18,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/21/18,8.72,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/22/18,8.95,,0.5,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/23/18,10.51,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/24/18,7.83,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/25/18,8.95,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/26/18,9.84,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/27/18,9.17,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/28/18,10.96,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/29/18,11.41,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/30/18,11.18,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/31/18,10.96,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/1/18,7.38,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/2/18,8.95,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/3/18,10.51,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/4/18,9.62,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/5/18,9.84,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/6/18,10.07,,0.03,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/7/18,8.5,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/8/18,9.62,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/9/18,13.65,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/10/18,17.9,,0.76,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/11/18,6.04,,0.53,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/12/18,7.61,,0.26,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/13/18,4.92,,0.44,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/14/18,5.37,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/15/18,5.14,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/16/18,6.93,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/17/18,10.51,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/18/18,5.82,,1.15,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/19/18,11.63,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/20/18,11.18,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/21/18,12.3,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/22/18,12.75,,0.03,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/23/18,5.82,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/24/18,15.43,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/25/18,14.99,,1.24,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/26/18,12.75,,0.28,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/27/18,10.74,,0.05,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/28/18,8.95,,0.35,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/29/18,7.61,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/30/18,7.16,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/1/18,8.95,,0.06,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/2/18,7.83,,0.29,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/3/18,5.37,,0.21,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/4/18,10.96,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/5/18,10.74,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/6/18,7.61,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/7/18,10.51,,0.1,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/8/18,9.4,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/9/18,12.3,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/10/18,12.3,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/11/18,7.83,,0.6,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/12/18,11.18,,0.09,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/13/18,9.4,,0.13,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/14/18,10.07,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/15/18,12.3,,0.07,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/16/18,14.09,,0.03,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/17/18,14.09,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/18/18,15.43,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/19/18,13.87,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/20/18,13.2,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/21/18,14.76,,0.03,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/22/18,8.95,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/23/18,8.5,,0.41,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/24/18,11.18,,0.04,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/25/18,13.42,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/26/18,8.28,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/27/18,24.61,,1.17,0
